date,temp,dir,vel,hr,pres,temp_rothera,dir_rothera,vel_rothera,hr_rothera,pres_rothera
2005-02-06 15:00:00+00:00,0.2,50.0,11.0,83.0,982.8,1,1,1,1,1
2005-02-06 18:00:00+00:00,1.2,40.0,16.0,85.0,982.6,1,1,1,1,1
2005-02-06 21:00:00+00:00,0.8,30.0,20.0,86.0,981.5,1,1,1,1,1
2005-02-07 00:00:00+00:00,0.9,30.0,30.0,90.0,980.5,1,1,1,1,1
2005-02-07 03:00:00+00:00,1.1,30.0,24.0,94.0,979.7,1,1,1,1,1
2005-02-07 06:00:00+00:00,0.7,30.0,17.0,100.0,977.9,1,1,1,1,1
2005-02-07 09:00:00+00:00,0.7,50.0,9.0,100.0,975.1,1,1,1,1,1
2005-02-07 12:00:00+00:00,1.8,110.0,6.0,82.0,971.6,1,1,1,1,1
2005-02-07 15:00:00+00:00,1.0,290.0,11.0,88.0,969.1,1,1,1,1,1
2005-02-07 18:00:00+00:00,0.7,280.0,6.0,100.0,967.9,1,1,1,1,1
2005-02-07 21:00:00+00:00,1.0,360.0,4.0,100.0,968.0,1,1,1,1,1
2005-02-08 00:00:00+00:00,1.3,40.0,8.0,100.0,969.0,1,1,1,1,1
2005-02-08 03:00:00+00:00,1.8,50.0,12.0,99.0,970.4,1,1,1,1,1
2005-02-08 06:00:00+00:00,2.3,40.0,13.0,93.0,972.3,1,1,1,1,1
2005-02-08 09:00:00+00:00,1.8,30.0,18.0,93.0,973.3,1,1,1,1,1
2005-02-08 12:00:00+00:00,1.7,70.0,12.0,92.0,974.3,1,1,1,1,1
2005-02-08 15:00:00+00:00,0.9,10.0,2.0,100.0,975.0,1,1,1,1,1
2005-02-08 18:00:00+00:00,2.5,320.0,2.0,100.0,974.9,1,1,1,1,1
2005-02-08 21:00:00+00:00,1.8,360.0,3.0,100.0,975.3,1,1,1,1,1
2005-02-09 00:00:00+00:00,2.2,50.0,8.0,100.0,976.4,1,1,1,1,1
2005-02-09 03:00:00+00:00,1.7,30.0,4.0,100.0,976.7,1,1,1,1,1
2005-02-09 06:00:00+00:00,1.6,360.0,3.0,100.0,977.3,1,1,1,1,1
2005-02-09 09:00:00+00:00,2.0,250.0,3.0,100.0,977.9,1,1,1,1,1
2005-02-09 12:00:00+00:00,0.4,270.0,8.0,100.0,978.8,1,1,1,1,1
2005-02-09 15:00:00+00:00,1.7,200.0,1.0,100.0,979.6,1,1,1,1,1
2005-02-09 18:00:00+00:00,2.3,40.0,5.0,100.0,980.6,1,1,1,1,1
2005-02-09 21:00:00+00:00,2.6,80.0,5.0,99.0,981.3,1,1,1,1,1
2005-02-10 00:00:00+00:00,2.1,60.0,10.0,100.0,982.6,1,1,1,1,1
2005-02-10 03:00:00+00:00,1.0,40.0,5.0,100.0,983.9,1,1,1,1,1
2005-02-10 06:00:00+00:00,1.1,360.0,3.0,100.0,984.7,1,1,1,1,1
2005-02-10 09:00:00+00:00,1.5,50.0,6.0,100.0,985.5,1,1,1,1,1
2005-02-10 12:00:00+00:00,1.1,40.0,10.0,100.0,986.7,1,1,1,1,1
2005-02-10 15:00:00+00:00,2.2,40.0,12.0,94.0,987.5,1,1,1,1,1
2005-02-10 18:00:00+00:00,2.3,270.0,6.0,90.0,988.9,1,1,1,1,1
2005-02-10 21:00:00+00:00,1.9,270.0,6.0,95.0,990.2,1,1,1,1,1
2005-02-11 00:00:00+00:00,1.1,290.0,8.0,100.0,991.0,1,1,1,1,1
2005-02-11 03:00:00+00:00,0.8,290.0,2.0,100.0,991.4,1,1,1,1,1
2005-02-11 06:00:00+00:00,0.1,250.0,2.0,100.0,991.7,1,1,1,1,1
2005-02-11 09:00:00+00:00,-0.3,270.0,4.0,100.0,992.5,1,1,1,1,1
2005-02-11 12:00:00+00:00,-0.3,240.0,3.0,100.0,992.9,1,1,1,1,1
2005-02-11 15:00:00+00:00,0.5,230.0,3.0,100.0,993.0,1,1,1,1,1
2005-02-11 18:00:00+00:00,1.1,280.0,6.0,100.0,992.2,1,1,1,1,1
2005-02-11 21:00:00+00:00,1.6,230.0,6.0,99.0,991.5,1,1,1,1,1
2005-02-12 00:00:00+00:00,1.0,220.0,6.0,95.0,990.7,1,1,1,1,1
2005-02-12 03:00:00+00:00,-0.1,220.0,8.0,100.0,990.2,1,1,1,1,1
2005-02-12 06:00:00+00:00,-0.7,220.0,6.0,100.0,989.9,1,1,1,1,1
2005-02-12 09:00:00+00:00,-1.3,290.0,3.0,100.0,990.5,1,1,1,1,1
2005-02-12 12:00:00+00:00,-0.8,30.0,3.0,100.0,991.2,1,1,1,1,1
2005-02-12 15:00:00+00:00,-0.2,10.0,3.0,88.0,992.0,1,1,1,1,1
2005-02-12 18:00:00+00:00,-0.2,230.0,4.0,88.0,993.2,1,1,1,1,1
2005-02-12 21:00:00+00:00,-0.2,360.0,5.0,93.0,994.1,1,1,1,1,1
2005-02-13 00:00:00+00:00,-1.9,300.0,7.0,99.0,995.5,1,1,1,1,1
2005-02-13 03:00:00+00:00,-1.0,100.0,3.0,97.0,996.0,1,1,1,1,1
2005-02-13 06:00:00+00:00,-1.2,290.0,6.0,95.0,996.8,1,1,1,1,1
2005-02-13 09:00:00+00:00,-1.1,270.0,5.0,94.0,997.7,1,1,1,1,1
2005-02-13 12:00:00+00:00,-0.5,20.0,6.0,92.0,997.4,1,1,1,1,1
2005-02-13 15:00:00+00:00,0.4,80.0,4.0,78.0,997.0,1,1,1,1,1
2005-02-13 18:00:00+00:00,-0.2,180.0,8.0,90.0,996.8,1,1,1,1,1
2005-02-13 21:00:00+00:00,-0.7,180.0,14.0,94.0,996.2,1,1,1,1,1
2005-02-14 00:00:00+00:00,-1.3,190.0,23.0,94.0,995.2,1,1,1,1,1
2005-02-14 03:00:00+00:00,-1.0,210.0,13.0,91.0,994.2,1,1,1,1,1
2005-02-14 06:00:00+00:00,-0.9,210.0,15.0,96.0,993.7,1,1,1,1,1
2005-02-14 09:00:00+00:00,-0.9,220.0,13.0,90.0,993.6,1,1,1,1,1
2005-02-14 12:00:00+00:00,0.0,210.0,13.0,76.0,993.8,1,1,1,1,1
2005-02-14 15:00:00+00:00,-0.2,210.0,11.0,83.0,994.0,1,1,1,1,1
2005-02-14 18:00:00+00:00,-0.1,200.0,10.0,77.0,994.4,1,1,1,1,1
2005-02-14 21:00:00+00:00,-0.7,180.0,10.0,80.0,995.2,1,1,1,1,1
2005-02-15 00:00:00+00:00,-1.7,330.0,7.0,82.0,995.8,1,1,1,1,1
2005-02-15 03:00:00+00:00,-2.1,190.0,11.0,86.0,997.0,1,1,1,1,1
2005-02-15 06:00:00+00:00,-3.3,20.0,3.0,91.0,997.9,1,1,1,1,1
2005-02-15 09:00:00+00:00,-2.3,150.0,3.0,88.0,998.8,1,1,1,1,1
2005-02-15 12:00:00+00:00,-1.6,20.0,6.0,77.0,998.6,1,1,1,1,1
2005-02-15 15:00:00+00:00,0.2,40.0,12.0,81.0,996.7,1,1,1,1,1
2005-02-15 18:00:00+00:00,1.1,260.0,5.0,78.0,996.0,1,1,1,1,1
2005-02-15 21:00:00+00:00,0.3,230.0,7.0,84.0,996.0,1,1,1,1,1
2005-02-16 00:00:00+00:00,-0.4,20.0,8.0,93.0,995.2,1,1,1,1,1
2005-02-16 03:00:00+00:00,0.2,300.0,6.0,83.0,993.2,1,1,1,1,1
2005-02-16 06:00:00+00:00,1.7,330.0,16.0,70.0,991.8,1,1,1,1,1
2005-02-16 09:00:00+00:00,2.5,280.0,6.0,73.0,991.3,1,1,1,1,1
2005-02-16 12:00:00+00:00,2.7,20.0,9.0,77.0,990.3,1,1,1,1,1
2005-02-16 15:00:00+00:00,0.5,290.0,5.0,96.0,989.6,1,1,1,1,1
2005-02-16 18:00:00+00:00,-0.3,300.0,6.0,100.0,989.2,1,1,1,1,1
2005-02-16 21:00:00+00:00,-0.9,210.0,2.0,100.0,989.1,1,1,1,1,1
2005-02-17 00:00:00+00:00,-1.6,330.0,4.0,100.0,988.9,1,1,1,1,1
2005-02-17 03:00:00+00:00,-0.6,30.0,4.0,99.0,989.4,1,1,1,1,1
2005-02-17 06:00:00+00:00,0.5,40.0,5.0,83.0,991.0,1,1,1,1,1
2005-02-17 09:00:00+00:00,2.1,350.0,6.0,70.0,993.0,1,1,1,1,1
2005-02-17 12:00:00+00:00,1.2,350.0,4.0,71.0,995.2,1,1,1,1,1
2005-02-17 15:00:00+00:00,0.1,70.0,4.0,76.0,998.0,1,1,1,1,1
2005-02-17 18:00:00+00:00,0.0,130.0,6.0,77.0,1002.7,1,1,1,1,1
2005-02-17 21:00:00+00:00,-0.8,250.0,2.0,75.0,1005.7,1,1,1,1,1
2005-02-18 00:00:00+00:00,-1.6,350.0,12.0,69.0,1008.0,1,1,1,1,1
2005-02-18 03:00:00+00:00,0.9,10.0,8.0,65.0,1011.1,1,1,1,1,1
2005-02-18 06:00:00+00:00,3.1,10.0,6.0,65.0,1012.6,1,1,1,1,1
2005-02-18 09:00:00+00:00,2.4,10.0,4.0,72.0,1014.0,1,1,1,1,1
2005-02-18 12:00:00+00:00,1.0,120.0,3.0,80.0,1014.4,1,1,1,1,1
2005-02-18 15:00:00+00:00,0.9,280.0,5.0,85.0,1014.6,1,1,1,1,1
2005-02-18 18:00:00+00:00,0.6,40.0,5.0,92.0,1015.0,1,1,1,1,1
2005-02-18 21:00:00+00:00,0.8,280.0,9.0,96.0,1014.2,1,1,1,1,1
2005-02-19 00:00:00+00:00,1.8,280.0,7.0,86.0,1013.9,1,1,1,1,1
2005-02-19 03:00:00+00:00,3.9,270.0,6.0,82.0,1013.8,1,1,1,1,1
2005-02-19 06:00:00+00:00,4.3,280.0,3.0,81.0,1013.6,1,1,1,1,1
2005-02-19 09:00:00+00:00,2.5,180.0,4.0,87.0,1013.6,1,1,1,1,1
2005-02-19 12:00:00+00:00,2.5,270.0,5.0,87.0,1014.4,1,1,1,1,1
2005-02-19 15:00:00+00:00,2.6,280.0,11.0,91.0,1014.0,1,1,1,1,1
2005-02-19 18:00:00+00:00,1.2,120.0,4.0,95.0,1015.0,1,1,1,1,1
2005-02-19 21:00:00+00:00,2.3,280.0,7.0,100.0,1014.7,1,1,1,1,1
2005-02-20 00:00:00+00:00,2.0,270.0,7.0,95.0,1015.2,1,1,1,1,1
2005-02-20 03:00:00+00:00,1.6,120.0,8.0,94.0,1015.0,1,1,1,1,1
2005-02-20 06:00:00+00:00,2.0,280.0,7.0,93.0,1014.7,1,1,1,1,1
2005-02-20 09:00:00+00:00,0.7,260.0,5.0,100.0,1015.5,1,1,1,1,1
2005-02-20 12:00:00+00:00,0.2,280.0,8.0,100.0,1016.1,1,1,1,1,1
2005-02-20 15:00:00+00:00,0.5,280.0,5.0,100.0,1015.6,1,1,1,1,1
2005-02-20 18:00:00+00:00,1.0,270.0,4.0,99.0,1015.0,1,1,1,1,1
2005-02-20 21:00:00+00:00,0.7,30.0,1.0,98.0,1014.7,1,1,1,1,1
2005-02-21 00:00:00+00:00,1.3,270.0,5.0,96.0,1014.1,1,1,1,1,1
2005-02-21 03:00:00+00:00,3.4,250.0,5.0,76.0,1012.8,1,1,1,1,1
2005-02-21 06:00:00+00:00,2.9,270.0,4.0,78.0,1011.8,1,1,1,1,1
2005-02-21 09:00:00+00:00,0.8,260.0,3.0,92.0,1011.4,1,1,1,1,1
2005-02-21 12:00:00+00:00,0.7,290.0,2.0,95.0,1010.1,1,1,1,1,1
2005-02-21 15:00:00+00:00,0.4,40.0,2.0,96.0,1009.5,1,1,1,1,1
2005-02-21 18:00:00+00:00,0.5,250.0,2.0,97.0,1009.2,1,1,1,1,1
2005-02-21 21:00:00+00:00,0.9,360.0,2.0,98.0,1007.7,1,1,1,1,1
2005-02-22 00:00:00+00:00,2.1,250.0,4.0,85.0,1005.7,1,1,1,1,1
2005-02-22 03:00:00+00:00,1.2,200.0,6.0,95.0,1005.0,1,1,1,1,1
2005-02-22 06:00:00+00:00,0.8,220.0,5.0,98.0,1004.3,1,1,1,1,1
2005-02-22 09:00:00+00:00,0.1,210.0,7.0,100.0,1003.9,1,1,1,1,1
2005-02-22 12:00:00+00:00,-0.7,190.0,8.0,100.0,1004.0,1,1,1,1,1
2005-02-22 15:00:00+00:00,-0.9,260.0,4.0,100.0,1003.9,1,1,1,1,1
2005-02-22 18:00:00+00:00,-2.3,230.0,6.0,100.0,1004.7,1,1,1,1,1
2005-02-22 21:00:00+00:00,-0.9,40.0,3.0,100.0,1004.1,1,1,1,1,1
2005-02-23 00:00:00+00:00,-1.7,30.0,2.0,100.0,1005.6,1,1,1,1,1
2005-02-23 03:00:00+00:00,-3.1,30.0,5.0,100.0,1006.3,1,1,1,1,1
2005-02-23 06:00:00+00:00,-3.9,40.0,3.0,100.0,1006.6,1,1,1,1,1
2005-02-23 09:00:00+00:00,-2.2,40.0,6.0,100.0,1006.8,1,1,1,1,1
2005-02-23 12:00:00+00:00,-1.1,30.0,4.0,100.0,1007.3,1,1,1,1,1
2005-02-23 15:00:00+00:00,0.5,40.0,3.0,100.0,1007.3,1,1,1,1,1
2005-02-23 18:00:00+00:00,5.5,360.0,6.0,91.0,1006.2,1,1,1,1,1
2005-02-23 21:00:00+00:00,6.6,20.0,11.0,97.0,1006.2,1,1,1,1,1
2005-02-24 00:00:00+00:00,4.5,50.0,16.0,95.0,1006.4,1,1,1,1,1
2005-02-24 03:00:00+00:00,4.1,50.0,14.0,96.0,1005.6,1,1,1,1,1
2005-02-24 06:00:00+00:00,4.8,30.0,18.0,100.0,1004.8,1,1,1,1,1
2005-02-24 09:00:00+00:00,4.5,70.0,15.0,93.0,1003.9,1,1,1,1,1
2005-02-24 12:00:00+00:00,3.6,40.0,21.0,94.0,1002.9,1,1,1,1,1
2005-02-24 15:00:00+00:00,4.6,10.0,25.0,93.0,1000.0,1,1,1,1,1
2005-02-24 18:00:00+00:00,4.4,30.0,28.0,97.0,996.9,1,1,1,1,1
2005-02-24 21:00:00+00:00,3.0,10.0,19.0,99.0,996.1,1,1,1,1,1
2005-02-25 00:00:00+00:00,3.6,20.0,22.0,85.0,995.1,1,1,1,1,1
2005-02-25 03:00:00+00:00,3.3,40.0,19.0,94.0,994.5,1,1,1,1,1
2005-02-25 06:00:00+00:00,3.2,40.0,21.0,97.0,991.0,1,1,1,1,1
2005-02-25 09:00:00+00:00,3.2,10.0,28.0,89.0,988.2,1,1,1,1,1
2005-02-25 12:00:00+00:00,3.0,40.0,19.0,97.0,985.4,1,1,1,1,1
2005-02-25 15:00:00+00:00,4.4,360.0,34.0,92.0,983.3,1,1,1,1,1
2005-02-25 18:00:00+00:00,2.7,20.0,26.0,95.0,980.3,1,1,1,1,1
2005-02-25 21:00:00+00:00,4.6,320.0,25.0,82.0,980.5,1,1,1,1,1
2005-02-26 00:00:00+00:00,3.1,350.0,19.0,78.0,983.6,1,1,1,1,1
2005-02-26 03:00:00+00:00,2.1,360.0,22.0,85.0,983.9,1,1,1,1,1
2005-02-26 06:00:00+00:00,3.0,320.0,27.0,74.0,982.2,1,1,1,1,1
2005-02-26 09:00:00+00:00,3.2,330.0,21.0,67.0,983.3,1,1,1,1,1
2005-02-26 12:00:00+00:00,4.6,330.0,12.0,66.0,984.1,1,1,1,1,1
2005-02-26 15:00:00+00:00,2.6,30.0,14.0,79.0,983.9,1,1,1,1,1
2005-02-26 18:00:00+00:00,3.3,360.0,19.0,88.0,983.0,1,1,1,1,1
2005-02-26 21:00:00+00:00,2.4,350.0,28.0,92.0,981.7,1,1,1,1,1
2005-02-27 00:00:00+00:00,2.1,40.0,13.0,94.0,981.0,1,1,1,1,1
2005-02-27 03:00:00+00:00,1.8,40.0,18.0,94.0,978.0,1,1,1,1,1
2005-02-27 06:00:00+00:00,1.0,30.0,24.0,100.0,974.0,1,1,1,1,1
2005-02-27 09:00:00+00:00,1.2,40.0,22.0,100.0,969.8,1,1,1,1,1
2005-02-27 12:00:00+00:00,1.6,10.0,14.0,98.0,967.7,1,1,1,1,1
2005-02-27 15:00:00+00:00,0.9,60.0,12.0,100.0,971.5,1,1,1,1,1
2005-02-27 18:00:00+00:00,2.0,330.0,18.0,84.0,973.3,1,1,1,1,1
2005-02-27 21:00:00+00:00,0.8,310.0,14.0,88.0,975.8,1,1,1,1,1
2005-02-28 00:00:00+00:00,0.6,330.0,20.0,82.0,976.1,1,1,1,1,1
2005-02-28 03:00:00+00:00,0.3,340.0,7.0,89.0,977.9,1,1,1,1,1
2005-02-28 06:00:00+00:00,-0.5,120.0,3.0,100.0,980.0,1,1,1,1,1
2005-02-28 09:00:00+00:00,-0.8,150.0,7.0,93.0,980.8,1,1,1,1,1
2005-02-28 12:00:00+00:00,-0.1,280.0,2.0,94.0,982.8,1,1,1,1,1
2005-02-28 15:00:00+00:00,-0.3,260.0,5.0,99.0,984.2,1,1,1,1,1
2005-02-28 18:00:00+00:00,-1.1,280.0,5.0,100.0,985.0,1,1,1,1,1
2005-02-28 21:00:00+00:00,-1.4,320.0,3.0,100.0,985.4,1,1,1,1,1
2005-03-01 00:00:00+00:00,-1.9,290.0,4.0,98.0,985.4,1,1,1,1,1
2005-03-01 03:00:00+00:00,-2.7,280.0,6.0,95.0,984.9,1,1,1,1,1
2005-03-01 06:00:00+00:00,-0.4,270.0,5.0,81.0,983.5,1,1,1,1,1
2005-03-01 09:00:00+00:00,0.3,260.0,9.0,82.0,981.9,1,1,1,1,1
2005-03-01 12:00:00+00:00,0.0,90.0,28.0,58.0,980.0,1,1,1,1,1
2005-03-01 15:00:00+00:00,-0.4,100.0,25.0,63.0,979.8,1,1,1,1,1
2005-03-01 18:00:00+00:00,-0.5,90.0,20.0,63.0,979.7,1,1,1,1,1
2005-03-01 21:00:00+00:00,-0.1,100.0,16.0,64.0,980.0,1,1,1,1,1
2005-03-02 00:00:00+00:00,0.3,90.0,22.0,64.0,980.6,1,1,1,1,1
2005-03-02 03:00:00+00:00,0.2,100.0,20.0,63.0,981.3,1,1,1,1,1
2005-03-02 06:00:00+00:00,1.1,100.0,18.0,61.0,981.9,1,1,1,1,1
2005-03-02 09:00:00+00:00,0.9,90.0,20.0,59.0,982.6,1,1,1,1,1
2005-03-02 12:00:00+00:00,0.3,90.0,18.0,66.0,983.0,1,1,1,1,1
2005-03-02 15:00:00+00:00,0.5,90.0,16.0,66.0,982.9,1,1,1,1,1
2005-03-02 18:00:00+00:00,0.4,90.0,18.0,65.0,982.7,1,1,1,1,1
2005-03-02 21:00:00+00:00,0.2,100.0,17.0,67.0,982.7,1,1,1,1,1
2005-03-03 00:00:00+00:00,-0.2,90.0,20.0,65.0,982.2,1,1,1,1,1
2005-03-03 03:00:00+00:00,-0.1,100.0,21.0,65.0,981.3,1,1,1,1,1
2005-03-03 06:00:00+00:00,0.7,100.0,13.0,63.0,981.6,1,1,1,1,1
2005-03-03 09:00:00+00:00,1.3,270.0,6.0,68.0,980.8,1,1,1,1,1
2005-03-03 12:00:00+00:00,1.5,90.0,15.0,61.0,980.0,1,1,1,1,1
2005-03-03 15:00:00+00:00,1.4,90.0,11.0,62.0,978.0,1,1,1,1,1
2005-03-03 18:00:00+00:00,1.5,90.0,18.0,63.0,976.7,1,1,1,1,1
2005-03-03 21:00:00+00:00,1.3,100.0,11.0,69.0,976.2,1,1,1,1,1
2005-03-04 00:00:00+00:00,2.3,40.0,3.0,81.0,976.2,1,1,1,1,1
2005-03-04 03:00:00+00:00,2.2,90.0,22.0,64.0,975.6,1,1,1,1,1
2005-03-04 06:00:00+00:00,2.1,100.0,23.0,64.0,974.0,1,1,1,1,1
2005-03-04 09:00:00+00:00,2.3,100.0,19.0,64.0,971.8,1,1,1,1,1
2005-03-04 12:00:00+00:00,3.1,60.0,4.0,63.0,971.6,1,1,1,1,1
2005-03-04 15:00:00+00:00,0.9,30.0,14.0,84.0,972.9,1,1,1,1,1
2005-03-04 18:00:00+00:00,1.7,90.0,5.0,87.0,973.3,1,1,1,1,1
2005-03-04 21:00:00+00:00,1.2,20.0,2.0,94.0,973.2,1,1,1,1,1
2005-03-05 00:00:00+00:00,1.6,40.0,3.0,100.0,973.2,1,1,1,1,1
2005-03-05 03:00:00+00:00,0.4,50.0,7.0,100.0,973.5,1,1,1,1,1
2005-03-05 06:00:00+00:00,0.2,60.0,11.0,100.0,973.9,1,1,1,1,1
2005-03-05 09:00:00+00:00,0.2,60.0,12.0,100.0,974.3,1,1,1,1,1
2005-03-05 12:00:00+00:00,0.0,40.0,13.0,100.0,974.8,1,1,1,1,1
2005-03-05 15:00:00+00:00,0.7,40.0,16.0,100.0,975.1,1,1,1,1,1
2005-03-05 18:00:00+00:00,1.1,40.0,18.0,100.0,975.7,1,1,1,1,1
2005-03-05 21:00:00+00:00,1.1,30.0,19.0,100.0,977.0,1,1,1,1,1
2005-03-06 00:00:00+00:00,2.5,10.0,20.0,100.0,978.1,1,1,1,1,1
2005-03-06 03:00:00+00:00,1.3,40.0,19.0,100.0,978.6,1,1,1,1,1
2005-03-06 06:00:00+00:00,1.0,30.0,15.0,100.0,979.1,1,1,1,1,1
2005-03-06 09:00:00+00:00,0.5,30.0,18.0,100.0,979.5,1,1,1,1,1
2005-03-06 12:00:00+00:00,1.3,360.0,20.0,100.0,979.5,1,1,1,1,1
2005-03-06 15:00:00+00:00,-0.6,190.0,5.0,100.0,981.1,1,1,1,1,1
2005-03-06 18:00:00+00:00,-1.5,100.0,3.0,100.0,982.9,1,1,1,1,1
2005-03-06 21:00:00+00:00,-1.2,120.0,8.0,96.0,983.9,1,1,1,1,1
2005-03-07 00:00:00+00:00,-0.3,100.0,3.0,77.0,984.3,1,1,1,1,1
2005-03-07 03:00:00+00:00,-2.0,20.0,7.0,80.0,984.3,1,1,1,1,1
2005-03-07 06:00:00+00:00,-2.1,80.0,4.0,91.0,984.4,1,1,1,1,1
2005-03-07 09:00:00+00:00,-2.1,360.0,4.0,85.0,984.0,1,1,1,1,1
2005-03-07 12:00:00+00:00,-1.5,30.0,16.0,84.0,983.9,1,1,1,1,1
2005-03-07 15:00:00+00:00,-1.7,30.0,13.0,96.0,984.8,1,1,1,1,1
2005-03-07 18:00:00+00:00,-1.0,40.0,13.0,94.0,985.1,1,1,1,1,1
2005-03-07 21:00:00+00:00,0.0,30.0,17.0,85.0,985.2,1,1,1,1,1
2005-03-08 00:00:00+00:00,-0.8,240.0,3.0,91.0,986.3,1,1,1,1,1
2005-03-08 03:00:00+00:00,-3.2,180.0,9.0,100.0,987.4,1,1,1,1,1
2005-03-08 06:00:00+00:00,-3.1,0.0,0.0,99.0,986.9,1,1,1,1,1
2005-03-08 09:00:00+00:00,-3.0,350.0,3.0,96.0,985.6,1,1,1,1,1
2005-03-08 12:00:00+00:00,-1.7,350.0,16.0,81.0,983.0,1,1,1,1,1
2005-03-08 15:00:00+00:00,-1.9,20.0,15.0,89.0,982.0,1,1,1,1,1
2005-03-08 18:00:00+00:00,-1.7,30.0,19.0,93.0,980.2,1,1,1,1,1
2005-03-08 21:00:00+00:00,-0.9,20.0,17.0,94.0,979.6,1,1,1,1,1
2005-03-09 00:00:00+00:00,-1.4,120.0,6.0,95.0,980.2,1,1,1,1,1
2005-03-09 03:00:00+00:00,-2.0,130.0,3.0,87.0,980.6,1,1,1,1,1
2005-03-09 06:00:00+00:00,-2.5,320.0,7.0,77.0,980.9,1,1,1,1,1
2005-03-09 09:00:00+00:00,-3.1,30.0,4.0,87.0,981.8,1,1,1,1,1
2005-03-09 12:00:00+00:00,-3.0,140.0,2.0,79.0,982.3,1,1,1,1,1
2005-03-09 15:00:00+00:00,-2.9,360.0,6.0,82.0,983.7,1,1,1,1,1
2005-03-09 18:00:00+00:00,-0.6,40.0,3.0,71.0,984.4,1,1,1,1,1
2005-03-09 21:00:00+00:00,-0.5,210.0,4.0,66.0,985.0,1,1,1,1,1
2005-03-10 00:00:00+00:00,-2.1,330.0,6.0,91.0,985.8,1,1,1,1,1
2005-03-10 03:00:00+00:00,-2.3,350.0,10.0,76.0,986.4,1,1,1,1,1
2005-03-10 06:00:00+00:00,-2.1,20.0,5.0,82.0,985.3,1,1,1,1,1
2005-03-10 09:00:00+00:00,-2.7,30.0,6.0,89.0,985.9,1,1,1,1,1
2005-03-10 12:00:00+00:00,-2.7,10.0,9.0,84.0,985.0,1,1,1,1,1
2005-03-10 15:00:00+00:00,-2.2,40.0,21.0,88.0,982.2,1,1,1,1,1
2005-03-10 18:00:00+00:00,-1.0,40.0,23.0,90.0,979.4,1,1,1,1,1
2005-03-10 21:00:00+00:00,0.8,270.0,6.0,92.0,978.4,1,1,1,1,1
2005-03-11 00:00:00+00:00,-0.2,270.0,7.0,100.0,977.6,1,1,1,1,1
2005-03-11 03:00:00+00:00,-0.7,90.0,9.0,100.0,978.1,1,1,1,1,1
2005-03-11 06:00:00+00:00,-1.8,20.0,5.0,100.0,979.5,1,1,1,1,1
2005-03-11 09:00:00+00:00,-1.3,140.0,4.0,92.0,981.5,1,1,1,1,1
2005-03-11 12:00:00+00:00,-1.8,250.0,4.0,81.0,982.5,1,1,1,1,1
2005-03-11 15:00:00+00:00,-1.8,40.0,7.0,80.0,981.9,1,1,1,1,1
2005-03-11 18:00:00+00:00,-0.5,330.0,16.0,84.0,980.3,1,1,1,1,1
2005-03-11 21:00:00+00:00,-1.4,20.0,3.0,99.0,977.2,1,1,1,1,1
2005-03-12 00:00:00+00:00,-1.4,30.0,11.0,100.0,972.7,1,1,1,1,1
2005-03-12 03:00:00+00:00,-1.9,220.0,11.0,100.0,971.2,1,1,1,1,1
2005-03-12 06:00:00+00:00,-2.5,110.0,9.0,100.0,971.8,1,1,1,1,1
2005-03-12 09:00:00+00:00,-5.4,210.0,16.0,92.0,974.0,1,1,1,1,1
2005-03-12 12:00:00+00:00,-7.4,20.0,11.0,80.0,977.0,1,1,1,1,1
2005-03-12 15:00:00+00:00,-7.8,100.0,15.0,78.0,980.0,1,1,1,1,1
2005-03-12 18:00:00+00:00,-8.0,100.0,16.0,73.0,983.9,1,1,1,1,1
2005-03-12 21:00:00+00:00,-8.1,120.0,8.0,74.0,988.7,1,1,1,1,1
2005-03-13 00:00:00+00:00,-8.5,90.0,8.0,72.0,993.5,1,1,1,1,1
2005-03-13 03:00:00+00:00,-8.0,50.0,5.0,71.0,997.2,1,1,1,1,1
2005-03-13 06:00:00+00:00,-7.4,50.0,3.0,74.0,1000.3,1,1,1,1,1
2005-03-13 09:00:00+00:00,-6.8,220.0,20.0,81.0,1003.2,1,1,1,1,1
2005-03-13 12:00:00+00:00,-5.7,210.0,15.0,76.0,1005.9,1,1,1,1,1
2005-03-13 15:00:00+00:00,-5.2,190.0,19.0,68.0,1007.2,1,1,1,1,1
2005-03-13 18:00:00+00:00,-4.1,200.0,7.0,65.0,1008.0,1,1,1,1,1
2005-03-13 21:00:00+00:00,-4.8,300.0,4.0,75.0,1008.1,1,1,1,1,1
2005-03-14 00:00:00+00:00,-5.3,200.0,11.0,77.0,1009.4,1,1,1,1,1
2005-03-14 03:00:00+00:00,-5.6,250.0,9.0,78.0,1009.0,1,1,1,1,1
2005-03-14 06:00:00+00:00,-5.6,260.0,8.0,83.0,1008.6,1,1,1,1,1
2005-03-14 09:00:00+00:00,-5.5,280.0,6.0,82.0,1007.9,1,1,1,1,1
2005-03-14 12:00:00+00:00,-5.0,280.0,10.0,73.0,1006.2,1,1,1,1,1
2005-03-14 15:00:00+00:00,-3.7,280.0,6.0,63.0,1004.6,1,1,1,1,1
2005-03-14 18:00:00+00:00,-3.8,190.0,5.0,62.0,1002.6,1,1,1,1,1
2005-03-14 21:00:00+00:00,-4.2,200.0,3.0,71.0,1001.0,1,1,1,1,1
2005-03-15 00:00:00+00:00,-4.7,0.0,0.0,78.0,999.5,1,1,1,1,1
