,date,temp,dir,vel,hr,skt,temp_byers,dir_byers,vel_byers,hr_byers,skt_byers
63617,2009-03-14 03:00:00,0.24,226.0,10.4,100.0,-0.01,0,0,0,0,0
63620,2009-03-14 06:00:00,0.64,221.0,12.8,98.1,0.45,0,0,0,0,0
63623,2009-03-14 09:00:00,0.41,216.0,14.9,89.4,0.44,0,0,0,0,0
63626,2009-03-14 12:00:00,1.72,208.0,16.2,83.2,2.41,0,0,0,0,0
63629,2009-03-14 15:00:00,2.41,215.0,13.7,78.5,3.32,0,0,0,0,0
63632,2009-03-14 18:00:00,1.72,227.0,12.5,85.9,1.83,0,0,0,0,0
63635,2009-03-14 21:00:00,1.88,236.0,14.1,85.6,1.64,0,0,0,0,0
63638,2009-03-15 00:00:00,1.36,225.0,13.4,89.4,1.26,0,0,0,0,0
63641,2009-03-15 03:00:00,1.23,240.0,16.2,89.7,0.95,0,0,0,0,0
63644,2009-03-15 06:00:00,0.96,247.0,12.0,88.2,0.79,0,0,0,0,0
63647,2009-03-15 09:00:00,1.13,258.0,7.4,87.3,1.3,0,0,0,0,0
63650,2009-03-15 12:00:00,1.82,268.0,10.4,92.1,2.36,0,0,0,0,0
63653,2009-03-15 15:00:00,2.34,281.0,10.7,91.5,2.98,0,0,0,0,0
63656,2009-03-15 18:00:00,1.85,287.0,10.2,95.6,1.96,0,0,0,0,0
63659,2009-03-15 21:00:00,1.92,290.0,10.8,98.0,1.85,0,0,0,0,0
63662,2009-03-16 00:00:00,1.92,291.0,9.2,98.1,1.87,0,0,0,0,0
63665,2009-03-16 03:00:00,1.79,291.0,9.4,98.2,1.75,0,0,0,0,0
63668,2009-03-16 06:00:00,1.79,293.0,8.1,99.2,1.73,0,0,0,0,0
63671,2009-03-16 09:00:00,1.62,301.0,4.5,100.0,1.83,0,0,0,0,0
63674,2009-03-16 12:00:00,2.34,310.0,3.1,100.0,3.3,0,0,0,0,0
63677,2009-03-16 15:00:00,1.16,259.0,4.2,100.0,2.35,0,0,0,0,0
63680,2009-03-16 18:00:00,0.3,256.0,2.4,100.0,0.92,0,0,0,0,0
63683,2009-03-16 21:00:00,0.01,343.0,2.1,100.0,0.11,0,0,0,0,0
63686,2009-03-17 00:00:00,1.0,290.0,1.2,100.0,1.0,0,0,0,0,0
63689,2009-03-17 03:00:00,0.57,277.0,3.3,100.0,0.65,0,0,0,0,0
63692,2009-03-17 06:00:00,-0.02,282.0,2.1,100.0,-0.08,0,0,0,0,0
63695,2009-03-17 09:00:00,1.13,298.0,3.5,100.0,1.64,0,0,0,0,0
63698,2009-03-17 12:00:00,2.44,261.0,5.6,100.0,4.49,0,0,0,0,0
63701,2009-03-17 15:00:00,2.28,262.0,5.6,100.0,3.88,0,0,0,0,0
63704,2009-03-17 18:00:00,2.08,305.0,3.6,100.0,2.73,0,0,0,0,0
63707,2009-03-17 21:00:00,1.32,263.0,4.0,100.0,1.52,0,0,0,0,0
63710,2009-03-18 00:00:00,0.6,278.0,1.5,100.0,0.72,0,0,0,0,0
63713,2009-03-18 03:00:00,1.55,269.0,4.0,100.0,1.62,0,0,0,0,0
63716,2009-03-18 06:00:00,1.46,260.0,5.3,100.0,1.54,0,0,0,0,0
63719,2009-03-18 09:00:00,1.75,262.0,3.3,100.0,2.29,0,0,0,0,0
63722,2009-03-18 12:00:00,1.72,259.0,6.4,100.0,2.19,0,0,0,0,0
63725,2009-03-18 15:00:00,1.65,253.0,7.4,100.0,2.5,0,0,0,0,0
63728,2009-03-18 18:00:00,0.83,279.0,4.7,100.0,1.19,0,0,0,0,0
63731,2009-03-18 21:00:00,0.67,263.0,4.9,100.0,0.84,0,0,0,0,0
63734,2009-03-19 00:00:00,-0.42,303.0,4.2,100.0,-0.25,0,0,0,0,0
63737,2009-03-19 03:00:00,-0.02,344.0,3.2,100.0,0.11,0,0,0,0,0
63740,2009-03-19 06:00:00,-0.58,15.0,6.6,100.0,-0.36,0,0,0,0,0
63743,2009-03-19 09:00:00,0.11,39.0,8.2,100.0,0.29,0,0,0,0,0
63746,2009-03-19 12:00:00,1.16,32.0,11.6,100.0,1.53,0,0,0,0,0
63749,2009-03-19 15:00:00,0.96,51.0,11.4,100.0,1.54,0,0,0,0,0
63752,2009-03-19 18:00:00,2.08,53.0,14.0,100.0,2.19,0,0,0,0,0
63755,2009-03-19 21:00:00,2.38,42.0,14.6,100.0,2.4,0,0,0,0,0
63758,2009-03-20 00:00:00,1.65,50.0,14.3,100.0,1.62,0,0,0,0,0
63761,2009-03-20 03:00:00,0.24,53.0,12.1,100.0,-0.13,0,0,0,0,0
63764,2009-03-20 06:00:00,0.15,50.0,13.1,100.0,-0.22,0,0,0,0,0
63767,2009-03-20 09:00:00,-0.02,38.0,12.1,100.0,-0.34,0,0,0,0,0
63770,2009-03-20 12:00:00,-0.02,37.0,12.2,100.0,-0.32,0,0,0,0,0
63773,2009-03-20 15:00:00,0.24,31.0,11.2,100.0,0.43,0,0,0,0,0
63776,2009-03-20 18:00:00,0.15,37.0,11.6,100.0,0.28,0,0,0,0,0
63779,2009-03-20 21:00:00,0.15,31.0,12.5,100.0,0.03,0,0,0,0,0
63782,2009-03-21 00:00:00,0.47,34.0,12.4,100.0,0.27,0,0,0,0,0
63785,2009-03-21 03:00:00,0.38,43.0,12.8,100.0,0.34,0,0,0,0,0
63788,2009-03-21 06:00:00,0.64,37.0,9.7,100.0,0.25,0,0,0,0,0
63791,2009-03-21 09:00:00,1.98,2.0,5.8,100.0,1.74,0,0,0,0,0
63794,2009-03-21 12:00:00,1.92,357.0,3.3,100.0,2.18,0,0,0,0,0
63797,2009-03-21 15:00:00,1.19,276.0,4.9,100.0,1.55,0,0,0,0,0
63800,2009-03-21 18:00:00,0.86,313.0,2.8,100.0,1.03,0,0,0,0,0
63803,2009-03-21 21:00:00,0.51,16.0,2.9,100.0,0.61,0,0,0,0,0
63806,2009-03-22 00:00:00,0.31,45.0,4.1,100.0,0.3,0,0,0,0,0
63809,2009-03-22 03:00:00,-0.22,37.0,7.3,100.0,-0.3,0,0,0,0,0
63812,2009-03-22 06:00:00,0.21,65.0,7.8,100.0,0.1,0,0,0,0,0
63815,2009-03-22 09:00:00,0.9,49.0,14.5,100.0,0.95,0,0,0,0,0
63818,2009-03-22 12:00:00,0.3,55.0,13.8,100.0,-0.12,0,0,0,0,0
63821,2009-03-22 15:00:00,0.15,48.0,13.6,100.0,-0.2,0,0,0,0,0
63824,2009-03-22 18:00:00,0.34,26.0,2.7,100.0,0.22,0,0,0,0,0
63827,2009-03-22 21:00:00,1.03,36.0,8.6,100.0,0.78,0,0,0,0,0
63830,2009-03-23 00:00:00,1.46,36.0,6.8,100.0,1.17,0,0,0,0,0
63833,2009-03-23 03:00:00,1.0,25.0,4.5,100.0,0.86,0,0,0,0,0
63836,2009-03-23 06:00:00,1.26,315.0,7.2,100.0,1.13,0,0,0,0,0
63839,2009-03-23 09:00:00,1.03,4.0,7.6,100.0,1.09,0,0,0,0,0
63842,2009-03-23 12:00:00,1.79,24.0,11.5,100.0,1.78,0,0,0,0,0
63845,2009-03-23 15:00:00,3.79,303.0,9.1,100.0,4.58,0,0,0,0,0
63848,2009-03-23 18:00:00,3.23,337.0,8.5,100.0,3.29,0,0,0,0,0
63851,2009-03-23 21:00:00,3.23,333.0,9.8,100.0,2.81,0,0,0,0,0
63854,2009-03-24 00:00:00,3.0,328.0,11.4,100.0,2.77,0,0,0,0,0
63857,2009-03-24 03:00:00,2.64,323.0,14.0,100.0,2.47,0,0,0,0,0
63860,2009-03-24 06:00:00,2.71,318.0,14.2,100.0,2.54,0,0,0,0,0
63863,2009-03-24 09:00:00,2.11,295.0,13.2,98.8,2.07,0,0,0,0,0
63866,2009-03-24 12:00:00,2.28,290.0,16.4,97.3,2.31,0,0,0,0,0
63869,2009-03-24 15:00:00,1.85,289.0,16.8,95.5,1.88,0,0,0,0,0
63872,2009-03-24 18:00:00,2.51,288.0,14.3,90.5,2.32,0,0,0,0,0
63875,2009-03-24 21:00:00,1.72,288.0,9.9,91.4,1.45,0,0,0,0,0
63878,2009-03-25 00:00:00,2.02,303.0,7.4,96.1,1.97,0,0,0,0,0
63881,2009-03-25 03:00:00,1.55,341.0,6.2,97.4,1.54,0,0,0,0,0
63884,2009-03-25 06:00:00,2.15,343.0,6.4,97.8,2.06,0,0,0,0,0
63887,2009-03-25 09:00:00,1.92,5.0,5.8,97.7,1.85,0,0,0,0,0
63890,2009-03-25 12:00:00,1.95,38.0,4.0,97.3,2.62,0,0,0,0,0
63893,2009-03-25 15:00:00,2.05,154.0,2.3,97.0,2.58,0,0,0,0,0
63896,2009-03-25 18:00:00,0.54,215.0,1.8,98.4,0.83,0,0,0,0,0
63899,2009-03-25 21:00:00,0.34,242.0,7.2,99.8,0.32,0,0,0,0,0
63902,2009-03-26 00:00:00,0.87,249.0,7.7,98.6,0.74,0,0,0,0,0
63905,2009-03-26 03:00:00,0.21,255.0,8.2,95.0,0.08,0,0,0,0,0
63908,2009-03-26 06:00:00,0.34,251.0,6.3,88.0,-0.02,0,0,0,0,0
63911,2009-03-26 09:00:00,0.24,251.0,4.5,86.7,0.22,0,0,0,0,0
63914,2009-03-26 12:00:00,1.42,265.0,5.7,88.0,2.35,0,0,0,0,0
63917,2009-03-26 15:00:00,1.42,240.0,5.5,87.9,2.77,0,0,0,0,0
63920,2009-03-26 18:00:00,0.53,210.0,5.1,86.6,0.53,0,0,0,0,0
63923,2009-03-26 21:00:00,-0.64,301.0,0.0,88.7,-1.73,0,0,0,0,0
63926,2009-03-27 00:00:00,-0.61,291.0,2.0,90.0,-1.48,0,0,0,0,0
63929,2009-03-27 03:00:00,-0.31,327.0,1.9,92.6,-0.94,0,0,0,0,0
63932,2009-03-27 06:00:00,-0.01,343.0,2.3,94.0,-0.41,0,0,0,0,0
63935,2009-03-27 09:00:00,0.41,19.0,4.0,95.5,0.26,0,0,0,0,0
63938,2009-03-27 12:00:00,1.36,28.0,5.8,92.7,2.16,0,0,0,0,0
63941,2009-03-27 15:00:00,1.49,21.0,7.7,91.3,2.15,0,0,0,0,0
63944,2009-03-27 18:00:00,0.34,37.0,7.9,91.6,0.46,0,0,0,0,0
63947,2009-03-27 21:00:00,-0.12,49.0,5.6,93.4,-0.19,0,0,0,0,0
63950,2009-03-28 00:00:00,-0.64,61.0,4.5,91.4,-1.14,0,0,0,0,0
63953,2009-03-28 03:00:00,-0.15,33.0,5.8,92.3,-0.39,0,0,0,0,0
63956,2009-03-28 06:00:00,0.05,67.0,7.3,90.6,-0.38,0,0,0,0,0
63959,2009-03-28 09:00:00,0.21,59.0,13.7,88.4,0.07,0,0,0,0,0
63962,2009-03-28 12:00:00,-0.65,72.0,16.0,85.6,-0.53,0,0,0,0,0
63965,2009-03-28 15:00:00,-0.22,83.0,15.7,81.8,-0.11,0,0,0,0,0
63968,2009-03-28 18:00:00,-0.88,90.0,11.8,81.8,-0.89,0,0,0,0,0
63971,2009-03-28 21:00:00,-2.02,99.0,16.1,82.0,-2.06,0,0,0,0,0
63974,2009-03-29 00:00:00,-2.45,97.0,16.4,80.2,-2.52,0,0,0,0,0
63977,2009-03-29 03:00:00,-2.68,97.0,17.2,80.4,-2.73,0,0,0,0,0
63978,2009-03-29 03:00:00,-2.98,95.0,17.7,80.7,-3.02,0,0,0,0,0
63981,2009-03-29 06:00:00,-2.58,99.0,17.4,77.4,-2.74,0,0,0,0,0
63984,2009-03-29 09:00:00,-1.66,100.0,15.9,67.4,-1.93,0,0,0,0,0
63987,2009-03-29 12:00:00,-1.63,104.0,15.2,71.4,-1.34,0,0,0,0,0
63990,2009-03-29 15:00:00,-1.14,99.0,12.4,68.2,-0.66,0,0,0,0,0
63993,2009-03-29 18:00:00,-1.69,102.0,10.0,70.7,-1.79,0,0,0,0,0
63996,2009-03-29 21:00:00,-1.89,32.0,2.4,69.0,-2.8,0,0,0,0,0
63999,2009-03-30 00:00:00,-2.22,286.0,3.2,73.5,-2.98,0,0,0,0,0
64002,2009-03-30 03:00:00,-2.32,294.0,2.9,76.8,-2.98,0,0,0,0,0
64005,2009-03-30 06:00:00,-2.58,351.0,3.9,79.4,-2.7,0,0,0,0,0
64008,2009-03-30 09:00:00,-2.68,350.0,5.7,84.9,-2.76,0,0,0,0,0
64011,2009-03-30 12:00:00,-1.83,341.0,5.3,86.1,-1.31,0,0,0,0,0
64014,2009-03-30 15:00:00,-1.3,354.0,4.4,88.1,-0.85,0,0,0,0,0
64017,2009-03-30 18:00:00,0.48,231.0,5.8,90.3,0.35,0,0,0,0,0
64020,2009-03-30 21:00:00,0.41,255.0,7.0,90.6,0.1,0,0,0,0,0
64023,2009-03-31 00:00:00,0.34,271.0,7.1,91.1,0.24,0,0,0,0,0
64026,2009-03-31 03:00:00,-0.21,278.0,6.4,91.3,-0.51,0,0,0,0,0
64029,2009-03-31 06:00:00,0.41,308.0,7.3,90.9,0.32,0,0,0,0,0
64032,2009-03-31 09:00:00,0.28,289.0,8.7,97.7,0.07,0,0,0,0,0
64035,2009-03-31 12:00:00,0.31,228.0,7.5,95.0,0.29,0,0,0,0,0
64038,2009-03-31 15:00:00,0.54,253.0,9.5,90.8,0.85,0,0,0,0,0
