"date","dir","vel","temp","d2m","pressure","precip","present_weather","past_weather","terrain","SnowH","rh"
"2018-03-27 09:00:00",140,5,4.7,-0.9,958.5,NA,-1,-1,NA,NA,67
"2018-03-27 12:00:00",210,4,1.9,-0.7,961.3,NA,71,72,NA,NA,83
"2018-03-27 15:00:00",30,3,0.1,-0.2,966.7,NA,71,72,NA,NA,98
"2018-03-27 18:00:00",260,10,0.7,-0.1,970.8,NA,71,72,2,2,94
"2018-03-27 21:00:00",270,3,0.4,-2.8,977,NA,2,72,NA,NA,79
"2018-03-28 00:00:00",30,7,0.2,-3.4,977.2,NA,2,72,NA,NA,77
"2018-03-28 03:00:00",180,3,-1,-2.1,975.7,NA,2,72,NA,NA,92
"2018-03-28 06:00:00",20,11,2.4,-0.2,975.2,NA,61,76,NA,NA,83
"2018-03-28 09:00:00",30,12,2.3,0,974.2,NA,61,62,NA,NA,85
"2018-03-28 12:00:00",20,14,3.1,0.6,973.5,NA,61,62,NA,NA,84
"2018-03-28 15:00:00",30,12,3,0.6,972.6,NA,61,62,NA,NA,84
"2018-03-28 18:00:00",30,13,3.2,0.4,971.4,NA,61,62,2,2,82
"2018-03-28 21:00:00",20,8,3.2,-0.3,970.4,NA,61,62,NA,NA,78
"2018-03-29 00:00:00",30,8,1.1,0,970.2,NA,61,62,NA,NA,92
"2018-03-29 03:00:00",20,8,0.3,0,969.9,NA,61,62,NA,NA,98
"2018-03-29 06:00:00",270,6,0,-1,973.2,NA,22,76,NA,NA,93
"2018-03-29 09:00:00",280,3,0,-1.1,976.2,NA,-1,-1,NA,NA,92
"2018-03-29 12:00:00",30,4,0.1,-0.9,978.6,NA,-1,-1,NA,NA,93
"2018-03-29 15:00:00",40,6,0.2,-2.2,980.1,NA,-1,-1,NA,NA,84
"2018-03-29 18:00:00",40,6,0.9,-2.1,980.5,NA,-1,-1,2,3,81
"2018-03-29 21:00:00",60,7,1.9,-3.4,980.5,NA,-1,-1,NA,NA,68
"2018-03-30 00:00:00",70,5,2.1,-3.8,979,NA,-1,-1,NA,NA,65
"2018-03-30 03:00:00",40,8,3.4,-2.8,977.1,NA,-1,-1,NA,NA,64
"2018-03-30 06:00:00",30,8,3.7,-1.7,975.9,NA,-1,-1,NA,NA,68
"2018-03-30 09:00:00",50,14,4.6,-0.8,975.6,NA,-1,-1,NA,NA,68
"2018-03-30 12:00:00",20,9,4.3,-1,975.8,NA,-1,-1,NA,NA,69
"2018-03-30 15:00:00",20,12,2.7,-0.1,978.1,NA,61,62,NA,NA,82
"2018-03-30 18:00:00",50,4,3,-0.5,979.1,NA,2,61,NA,NA,78
"2018-03-30 21:00:00",150,1,2.9,-1.5,979.3,NA,-1,-1,2,2,73
"2018-03-31 00:00:00",260,3,0.4,-0.5,979.7,NA,-1,-1,NA,NA,94
"2018-03-31 03:00:00",40,1,-0.1,-0.3,980.7,NA,-1,-1,NA,NA,99
"2018-03-31 06:00:00",0,0,-0.7,-2.6,981.4,NA,-1,-1,NA,NA,87
"2018-03-31 09:00:00",0,0,-0.1,-1.1,983.1,NA,-1,-1,NA,NA,93
"2018-03-31 12:00:00",0,0,-1.1,-2.9,984.5,NA,-1,-1,NA,NA,88
"2018-03-31 15:00:00",20,3,1,-1.9,985.9,NA,-1,-1,NA,NA,81
"2018-03-31 18:00:00",20,2,1.1,-2.1,987.4,NA,-1,-1,2,2,79
"2018-03-31 21:00:00",0,0,0.6,-0.4,988,NA,46,0,NA,NA,93
"2018-04-01 00:00:00",140,5,-0.4,-2.5,987.7,NA,-1,-1,NA,NA,86
"2018-04-01 03:00:00",160,1,-0.3,-1.8,986.5,NA,-1,-1,NA,NA,90
"2018-04-01 06:00:00",160,10,-0.2,-2.4,984.5,NA,-1,-1,NA,NA,85
"2018-04-01 09:00:00",0,0,1.3,-2.3,983,NA,-1,-1,NA,NA,77
"2018-04-01 12:00:00",120,1,-0.6,-0.8,983.5,NA,71,72,NA,NA,99
"2018-04-01 15:00:00",280,9,0.1,-1.7,985.2,NA,22,72,NA,NA,88
"2018-04-01 18:00:00",260,6,1,-1,988.4,NA,2,71,2,2,87
"2018-04-01 21:00:00",250,1,0.8,-2.3,990.6,NA,-1,-1,NA,NA,80
"2018-04-02 00:00:00",20,2,-0.7,-2,991.7,NA,-1,-1,NA,NA,91
"2018-04-02 03:00:00",40,3,-0.9,-4.6,991.8,NA,-1,-1,NA,NA,76
"2018-04-02 06:00:00",30,9,1,-5.4,990.6,NA,-1,-1,NA,NA,63
"2018-04-02 09:00:00",40,11,2.3,-4.2,989.1,NA,-1,-1,NA,NA,63
"2018-04-02 12:00:00",40,10,2,-2.9,986.9,NA,-1,-1,NA,NA,70
"2018-04-02 15:00:00",30,10,1.7,-2.1,984.2,NA,-1,-1,NA,NA,76
"2018-04-02 18:00:00",40,8,0.6,-0.5,982.5,NA,71,72,2,4,92
"2018-04-02 21:00:00",20,8,0.3,-0.4,980.9,NA,22,72,NA,NA,95
"2018-04-03 00:00:00",340,7,0,-0.6,981,NA,71,72,NA,NA,96
"2018-04-03 03:00:00",200,2,-0.5,-2.2,981.6,NA,22,72,NA,NA,88
"2018-04-03 06:00:00",30,2,-0.5,-2.9,981.4,NA,2,72,NA,NA,84
"2018-04-03 09:00:00",80,1,-1.3,-4.6,981.6,NA,-1,-1,NA,NA,79
"2018-04-03 12:00:00",10,1,-0.6,-2.8,981.1,NA,-1,-1,NA,NA,85
"2018-04-03 15:00:00",10,7,0.5,-3.2,980.7,NA,-1,-1,NA,NA,77
"2018-04-03 18:00:00",20,7,-0.8,-1.7,981.4,NA,22,72,2,5,94
"2018-04-03 21:00:00",20,5,-0.1,-1.3,982.3,NA,22,72,NA,NA,92
"2018-04-04 00:00:00",80,1,-0.3,-1.1,983.4,NA,2,72,NA,NA,94
"2018-04-04 03:00:00",290,2,0.1,-1.2,984.2,NA,-1,-1,NA,NA,91
"2018-04-04 06:00:00",20,5,-0.5,-1.3,984.7,NA,-1,-1,NA,NA,94
"2018-04-04 09:00:00",260,2,-1.5,-1.6,983.5,NA,71,72,NA,NA,99
"2018-04-04 12:00:00",150,4,-1.7,-1.7,982.6,NA,73,72,NA,NA,100
"2018-04-04 15:00:00",0,0,-1.1,-2.4,985.2,NA,2,72,NA,NA,91
"2018-04-04 18:00:00",20,4,-0.9,-2.2,986.8,NA,71,72,6,8,91
"2018-04-04 21:00:00",360,1,-1.3,-1.8,986.5,NA,71,72,NA,NA,96
"2018-04-05 00:00:00",150,5,-1.7,-2.6,985.2,NA,71,72,NA,NA,94
"2018-04-05 03:00:00",340,7,0.2,0,985.1,NA,71,72,NA,NA,99
"2018-04-05 06:00:00",350,8,0.1,0.1,984.6,NA,71,72,NA,NA,100
"2018-04-05 09:00:00",10,10,0.8,-0.3,983.7,NA,71,72,NA,NA,92
"2018-04-05 12:00:00",50,9,0.7,-0.2,983.5,NA,71,72,NA,NA,94
"2018-04-05 15:00:00",40,9,0.8,-0.7,983.8,NA,71,72,NA,NA,90
"2018-04-05 18:00:00",30,7,0.6,-1.1,983.4,NA,71,72,3,8,89
"2018-04-05 21:00:00",10,10,0.7,-1.4,982.7,NA,2,72,NA,NA,86
"2018-04-06 00:00:00",150,4,-0.6,-5.2,982.5,NA,2,72,NA,NA,71
"2018-04-06 03:00:00",320,1,0.2,-7.5,981.9,NA,-1,-1,NA,NA,57
"2018-04-06 06:00:00",150,4,-0.7,-5.8,982.1,NA,-1,-1,NA,NA,69
"2018-04-06 09:00:00",270,4,-0.1,-6.7,983.1,NA,-1,-1,NA,NA,61
"2018-04-06 12:00:00",0,0,-0.5,-9.1,984.6,NA,-1,-1,NA,NA,53
"2018-04-06 15:00:00",70,1,-1.2,-7.3,985.8,NA,-1,-1,NA,NA,64
"2018-04-06 18:00:00",20,1,-0.8,-7.2,987.4,NA,-1,-1,2,15,62
"2018-04-06 21:00:00",30,1,-1.6,-7.6,989.2,NA,-1,-1,NA,NA,64
"2018-04-07 00:00:00",70,1,-2.9,-6.8,991.3,NA,-1,-1,NA,NA,75
"2018-04-07 03:00:00",0,0,-3,-7.9,993,NA,-1,-1,NA,NA,69
"2018-04-07 06:00:00",80,2,-3.3,-7.2,994,NA,-1,-1,NA,NA,75
"2018-04-07 09:00:00",0,0,-2.7,-6.7,996.8,NA,-1,-1,NA,NA,74
"2018-04-07 12:00:00",0,0,-2.2,-6.4,998.4,NA,-1,-1,NA,NA,73
"2018-04-07 15:00:00",0,0,-2.2,-7.9,1000,NA,-1,-1,NA,NA,65
"2018-04-07 18:00:00",0,0,-1.5,-7.9,1002.2,NA,-1,-1,8,15,62
"2018-04-07 21:00:00",50,1,-2.1,-5.1,1003,NA,-1,-1,NA,NA,80
"2018-04-08 00:00:00",220,1,-2.3,-5.6,1003.2,NA,-1,-1,NA,NA,78
"2018-04-08 03:00:00",340,1,-2.7,-4.7,1002.8,NA,-1,-1,NA,NA,86
"2018-04-08 06:00:00",20,5,-2.1,-4.6,1001.5,NA,-1,-1,NA,NA,83
"2018-04-08 09:00:00",10,3,-1.4,-5.8,1000.5,NA,-1,-1,NA,NA,72
"2018-04-08 12:00:00",30,4,-2.4,-4.3,999.6,NA,71,72,NA,NA,87
"2018-04-08 15:00:00",20,7,-1,-5.4,998,NA,22,72,NA,NA,72
"2018-04-08 18:00:00",20,9,-0.4,-6,996.3,NA,71,72,8,14,66
"2018-04-08 21:00:00",30,8,-0.4,-6.6,994.9,NA,71,72,NA,NA,63
"2018-04-09 00:00:00",10,7,-0.2,-7.2,993.6,NA,71,72,NA,NA,60
"2018-04-09 03:00:00",50,6,0.3,-8.9,992,NA,-1,-1,NA,NA,50
"2018-04-09 06:00:00",70,6,-0.4,-7.7,990.2,NA,-1,-1,NA,NA,58
"2018-04-09 09:00:00",0,0,-0.7,-7.9,988.6,NA,-1,-1,NA,NA,59
"2018-04-09 12:00:00",230,1,-0.4,-6.8,986.1,NA,-1,-1,NA,NA,62
"2018-04-09 15:00:00",260,4,0.4,-6.9,985.5,NA,-1,-1,NA,NA,58
"2018-04-09 18:00:00",260,2,0.1,-8.3,984.3,NA,-1,-1,8,15,54
"2018-04-09 21:00:00",120,0,0.4,-6.2,984,NA,-1,-1,NA,NA,62
"2018-04-10 00:00:00",150,4,0.7,-6.1,984.8,NA,-1,-1,NA,NA,61
"2018-04-10 03:00:00",150,7,-0.3,-7.5,985.1,NA,-1,-1,NA,NA,59
"2018-04-10 06:00:00",150,5,-0.5,-7.7,986.2,NA,-1,-1,NA,NA,59
"2018-04-10 09:00:00",140,3,-0.6,-7.2,986.3,NA,-1,-1,NA,NA,61
"2018-04-10 12:00:00",0,0,-1.1,-6.3,986.6,NA,-1,-1,NA,NA,68
"2018-04-10 15:00:00",310,5,0.1,-7.6,986.8,NA,-1,-1,NA,NA,57
"2018-04-10 18:00:00",140,3,-0.3,-5.9,985.6,NA,-1,-1,2,14,66
"2018-04-10 21:00:00",0,0,-0.6,-4.2,984.4,NA,-1,-1,NA,NA,77
"2018-04-11 00:00:00",70,1,-0.5,-4.2,983.9,NA,-1,-1,NA,NA,76
"2018-04-11 03:00:00",30,2,-1,-4,982.9,NA,-1,-1,NA,NA,80
"2018-04-11 06:00:00",0,0,-1.5,-4.6,981.4,NA,-1,-1,NA,NA,80
"2018-04-11 09:00:00",0,0,-1.3,-5.9,980.7,NA,-1,-1,NA,NA,71
"2018-04-11 12:00:00",0,0,-1.3,-4.1,981.3,NA,-1,-1,NA,NA,81
"2018-04-11 15:00:00",20,2,-0.9,-4.7,982.5,NA,-1,-1,NA,NA,76
"2018-04-11 18:00:00",0,0,-0.6,-4.6,983.7,NA,-1,-1,2,13,75
"2018-04-11 21:00:00",20,4,-1.2,-4.2,984.4,NA,-1,-1,NA,NA,80
"2018-04-12 00:00:00",0,0,-0.6,-4.5,985.4,NA,-1,-1,NA,NA,75
"2018-04-12 03:00:00",320,2,-0.6,-2.7,986.3,NA,-1,-1,NA,NA,86
"2018-04-12 06:00:00",90,1,-0.9,-3.9,987.4,NA,-1,-1,NA,NA,80
"2018-04-12 09:00:00",20,4,-0.2,-2.7,988.7,NA,-1,-1,NA,NA,83
"2018-04-12 12:00:00",40,3,-0.4,-2,990.4,NA,71,72,NA,NA,89
"2018-04-12 15:00:00",350,5,-0.7,-1.7,991.7,NA,2,72,NA,NA,93
"2018-04-12 18:00:00",0,0,-1,-2.5,993.5,NA,70,72,2,13,90
"2018-04-12 21:00:00",270,4,-1.7,-3.9,995.6,NA,2,72,NA,NA,85
"2018-04-13 00:00:00",30,4,-1.9,-3,997.2,NA,2,72,NA,NA,92
"2018-04-13 03:00:00",350,3,-0.9,-5.9,998.5,NA,2,22,NA,NA,69
"2018-04-13 06:00:00",40,2,-1,-5,998.9,NA,-1,-1,NA,NA,75
"2018-04-13 09:00:00",0,0,-1,-4.9,997.8,NA,-1,-1,NA,NA,75
"2018-04-13 12:00:00",0,0,0.2,-4.3,997.1,NA,-1,-1,NA,NA,72
"2018-04-13 15:00:00",20,10,1.6,-3.7,994.7,NA,-1,-1,NA,NA,68
"2018-04-13 18:00:00",80,1,0.9,-3.3,992.6,NA,-1,-1,2,13,74
"2018-04-13 21:00:00",20,9,2.9,-2.2,990.4,NA,-1,-1,NA,NA,69
"2018-04-14 00:00:00",10,8,3.3,-1.9,990.3,NA,-1,-1,NA,NA,69
"2018-04-14 03:00:00",40,2,3.7,-0.7,990.7,NA,-1,-1,NA,NA,73
"2018-04-14 06:00:00",10,9,4.4,0,989.4,NA,-1,-1,NA,NA,73
"2018-04-14 09:00:00",10,10,2.4,-0.2,989.7,NA,-1,-1,NA,NA,83
"2018-04-14 12:00:00",10,14,2.2,0.1,991.4,NA,61,62,NA,NA,86
"2018-04-14 15:00:00",10,7,1.5,-0.3,993.9,NA,2,62,NA,NA,88
"2018-04-14 18:00:00",50,3,2.6,-0.8,993.7,NA,2,62,2,7,79
"2018-04-14 21:00:00",10,6,2.5,-0.6,991.7,NA,-1,-1,NA,NA,80
"2018-04-15 00:00:00",10,5,1.9,0.1,989.6,NA,61,62,NA,NA,88
"2018-04-15 03:00:00",360,10,2.3,-0.1,988,NA,61,62,NA,NA,84
"2018-04-15 06:00:00",20,7,1.7,0.1,985.7,NA,61,62,NA,NA,89
"2018-04-15 09:00:00",150,3,0.2,-0.2,981.5,NA,71,76,NA,NA,97
"2018-04-15 12:00:00",0,0,-0.1,-0.2,981.7,NA,22,72,NA,NA,99
"2018-04-15 15:00:00",360,4,0.1,-0.4,984.1,NA,-1,-1,NA,NA,96
"2018-04-15 18:00:00",20,7,0.2,-0.3,984.5,NA,73,72,2,7,96
"2018-04-15 21:00:00",300,1,0,-1.2,986.1,NA,2,72,NA,NA,92
"2018-04-16 00:00:00",50,1,-0.1,-1.5,987.2,NA,2,72,NA,NA,90
"2018-04-16 03:00:00",300,3,-0.1,-1.4,986.9,NA,71,72,NA,NA,91
"2018-04-16 06:00:00",0,0,-1.1,-1.8,987.9,NA,71,72,NA,NA,95
"2018-04-16 09:00:00",0,0,-1,-2.6,989.8,NA,70,72,NA,NA,89
"2018-04-16 12:00:00",310,2,-0.8,-2.2,991.4,NA,2,72,NA,NA,90
"2018-04-16 15:00:00",40,3,-0.2,-2.3,992.1,NA,-1,-1,NA,NA,86
"2018-04-16 18:00:00",40,8,0.1,-2.3,991.8,NA,2,72,6,11,84
"2018-04-16 21:00:00",50,11,1.6,-4.3,989.7,NA,-1,-1,NA,NA,65
"2018-04-17 00:00:00",40,13,1.5,-2.1,988.1,NA,71,72,NA,NA,77
"2018-04-17 03:00:00",20,16,1.8,-1.3,986.7,NA,2,72,NA,NA,80
"2018-04-17 06:00:00",20,15,2.2,-0.9,985.3,NA,2,72,NA,NA,80
"2018-04-17 09:00:00",20,15,1.9,-1.7,983.3,NA,-1,-1,NA,NA,77
"2018-04-17 12:00:00",20,13,2.2,-2.5,981.8,NA,-1,-1,NA,NA,71
"2018-04-17 15:00:00",50,12,2.6,-3.7,979.8,NA,-1,-1,NA,NA,64
"2018-04-17 18:00:00",50,11,3.1,-5.5,976.5,NA,-1,-1,2,9,54
"2018-04-17 21:00:00",50,18,3.8,-4.9,972.1,NA,-1,-1,NA,NA,53
"2018-04-18 00:00:00",40,16,2.4,-1.4,972.1,NA,71,72,NA,NA,76
"2018-04-18 03:00:00",10,15,2,1.5,975.1,NA,22,72,NA,NA,97
"2018-04-18 06:00:00",320,5,0.5,-2.5,982.7,NA,2,72,NA,NA,81
"2018-04-18 09:00:00",20,8,1.3,-1.5,986,NA,-1,-1,NA,NA,82
"2018-04-18 12:00:00",20,8,1.6,-4.5,986,NA,-1,-1,NA,NA,64
"2018-04-18 15:00:00",40,8,1.9,-4.2,985,NA,-1,-1,NA,NA,64
"2018-04-18 18:00:00",50,10,3.1,-8.6,981.2,NA,-1,-1,2,5,42
"2018-04-18 21:00:00",60,14,2.7,-8.3,976.6,NA,-1,-1,NA,NA,45
"2018-04-19 00:00:00",50,11,5,-6,969.8,NA,-1,-1,NA,NA,45
"2018-04-19 03:00:00",50,15,2.9,-3.2,968.5,NA,-1,-1,NA,NA,65
"2018-04-19 06:00:00",50,13,3.3,-3.7,967.2,NA,-1,-1,NA,NA,60
"2018-04-19 09:00:00",30,14,1.5,-0.6,969.6,NA,-1,-1,NA,NA,86
"2018-04-19 12:00:00",30,10,1.5,-1,974.3,NA,-1,-1,NA,NA,84
"2018-04-19 15:00:00",20,9,1.6,-1.3,976.7,NA,-1,-1,NA,NA,81
"2018-04-19 18:00:00",20,10,0.8,-0.9,978.2,NA,22,72,1,3,89
"2018-04-19 21:00:00",20,7,1.4,-1,979.7,NA,-1,-1,NA,NA,84
"2018-04-20 00:00:00",20,6,0.6,-1,981.3,NA,-1,-1,NA,NA,89
"2018-04-20 03:00:00",20,6,0.9,-3,981.5,NA,-1,-1,NA,NA,75
"2018-04-20 06:00:00",10,3,0.1,-4.8,981.4,NA,-1,-1,NA,NA,70
"2018-04-20 09:00:00",0,0,-0.4,-3.4,981.9,NA,-1,-1,NA,NA,80
"2018-04-20 12:00:00",140,4,-0.7,-5.3,981.5,NA,-1,-1,NA,NA,71
"2018-04-20 15:00:00",280,3,0.2,-3.5,981.6,NA,-1,-1,NA,NA,76
"2018-04-20 18:00:00",140,2,0.8,-5,981.7,NA,-1,-1,2,3,66
"2018-04-20 21:00:00",90,1,1,-3.9,981.8,NA,-1,-1,NA,NA,70
"2018-04-21 00:00:00",60,3,0.9,-3.8,981.7,NA,-1,-1,NA,NA,71
"2018-04-21 03:00:00",0,0,0.5,-5.3,980.4,NA,-1,-1,NA,NA,65
"2018-04-21 06:00:00",150,1,-0.2,-4.4,979.2,NA,-1,-1,NA,NA,74
"2018-04-21 09:00:00",140,5,-0.5,-1.8,980.2,NA,-1,-1,NA,NA,91
"2018-04-21 12:00:00",270,2,-0.6,-1.9,980.4,NA,-1,-1,NA,NA,91
"2018-04-21 15:00:00",140,3,-0.8,-2.7,981.2,NA,-1,-1,NA,NA,87
"2018-04-21 18:00:00",0,0,-0.3,-3.5,981.9,NA,-1,-1,2,3,79
"2018-04-21 21:00:00",140,1,-0.7,-2.9,982.9,NA,-1,-1,NA,NA,85
"2018-04-22 00:00:00",90,2,-1.2,-5,983.5,NA,-1,-1,NA,NA,76
"2018-04-22 03:00:00",0,0,-2,-3.5,982.4,NA,-1,-1,NA,NA,90
"2018-04-22 06:00:00",0,0,-2.5,-4.6,981.7,NA,-1,-1,NA,NA,86
"2018-04-22 09:00:00",160,2,-3.3,-5.8,980.6,NA,-1,-1,NA,NA,83
"2018-04-22 12:00:00",160,1,-2.6,-5.6,978.7,NA,-1,-1,NA,NA,80
"2018-04-22 15:00:00",0,0,-1.7,-2.7,976.5,NA,-1,-1,NA,NA,93
"2018-04-22 18:00:00",0,0,-1.7,-3.1,975,NA,-1,-1,1,3,90
"2018-04-22 21:00:00",0,0,-1.9,-2.2,975.2,NA,-1,-1,NA,NA,98
"2018-04-23 00:00:00",50,2,-1.9,-5.1,975.7,NA,-1,-1,NA,NA,79
"2018-04-23 03:00:00",0,0,-1.5,-8.7,976.7,NA,-1,-1,NA,NA,58
"2018-04-23 06:00:00",0,0,-2.4,-6.4,978,NA,-1,-1,NA,NA,74
"2018-04-23 09:00:00",30,1,-2.3,-6.3,979.5,NA,-1,-1,NA,NA,74
"2018-04-23 12:00:00",30,1,-2.2,-6.4,981.6,NA,-1,-1,NA,NA,73
"2018-04-23 15:00:00",0,0,-1.9,-5.6,983.5,NA,-1,-1,NA,NA,76
"2018-04-23 18:00:00",0,0,-1.5,-5.2,985.6,NA,-1,-1,1,3,76
"2018-04-23 21:00:00",20,2,-2.8,-5.3,988,NA,-1,-1,NA,NA,83
"2018-04-24 00:00:00",30,4,-2.3,-7,990.1,NA,-1,-1,NA,NA,70
"2018-04-24 03:00:00",0,0,-2.6,-6.1,992.2,NA,-1,-1,NA,NA,77
"2018-04-24 06:00:00",0,0,-1.9,-4.7,993.2,NA,-1,-1,NA,NA,81
"2018-04-24 09:00:00",0,0,-2.3,-7.7,994.3,NA,-1,-1,NA,NA,67
"2018-04-24 12:00:00",0,0,-3.3,-6.9,995.2,NA,-1,-1,NA,NA,76
"2018-04-24 15:00:00",0,0,-2,-7.5,996.4,NA,-1,-1,NA,NA,66
"2018-04-24 18:00:00",20,1,-2,-7.9,997.1,NA,-1,-1,1,3,64
"2018-04-24 21:00:00",0,0,-2.5,-7.4,997.6,NA,-1,-1,NA,NA,69
"2018-04-25 00:00:00",0,0,-2.6,-7.5,998,NA,-1,-1,NA,NA,69
"2018-04-25 03:00:00",0,0,-3.1,-5.9,997.8,NA,22,72,NA,NA,81
"2018-04-25 06:00:00",20,1,-2.8,-5.4,997.3,NA,71,72,NA,NA,83
"2018-04-25 09:00:00",360,1,-3.2,-5.2,997.6,NA,2,72,NA,NA,86
"2018-04-25 12:00:00",0,0,-4.3,-8,998.9,NA,2,71,NA,NA,76
"2018-04-25 15:00:00",170,1,-3.5,-8,1001,NA,-1,-1,NA,NA,71
"2018-04-25 18:00:00",0,0,-2.4,-7.1,1002,NA,-1,-1,1,3,70
"2018-04-25 21:00:00",220,1,-3.1,-6.4,1002.6,NA,-1,-1,NA,NA,78
"2018-04-26 00:00:00",180,2,-3.3,-7.1,1002.7,NA,-1,-1,NA,NA,75
"2018-04-26 03:00:00",140,3,-3.8,-6.9,1003.1,NA,-1,-1,NA,NA,79
"2018-04-26 06:00:00",140,1,-3.5,-7.2,1002.7,NA,-1,-1,NA,NA,76
"2018-04-26 09:00:00",150,1,-3.8,-7.8,1002.3,NA,-1,-1,NA,NA,74
"2018-04-26 12:00:00",150,2,-4,-8.3,1001.9,NA,-1,-1,NA,NA,72
"2018-04-26 15:00:00",0,0,-3.1,-7.8,1000.2,NA,-1,-1,NA,NA,70
"2018-04-26 18:00:00",20,3,-2.4,-5.1,998,NA,71,72,1,3,82
"2018-04-26 21:00:00",350,5,-1,-2.8,996.3,NA,71,72,NA,NA,88
"2018-04-27 00:00:00",270,5,-1.6,-2.7,996.8,NA,71,72,NA,NA,92
"2018-04-27 03:00:00",220,4,-1.8,-5.1,997.2,NA,2,72,NA,NA,78
"2018-04-27 06:00:00",160,2,-2.4,-6.4,996.6,NA,2,72,NA,NA,74
"2018-04-27 09:00:00",0,0,-2.7,-4.9,996,NA,-1,-1,NA,NA,85
"2018-04-27 12:00:00",0,0,-3.5,-5.2,995,NA,-1,-1,NA,NA,88
"2018-04-27 15:00:00",0,0,-2.9,-4.9,994.2,NA,-1,-1,NA,NA,86
"2018-04-27 18:00:00",0,0,-3.4,-7,993.1,NA,-1,-1,1,3,76
"2018-04-27 21:00:00",0,0,-4,-7,992.2,NA,-1,-1,NA,NA,80
"2018-04-28 00:00:00",0,0,-3.2,-7.7,990.7,NA,-1,-1,NA,NA,71
"2018-04-28 03:00:00",20,7,-3,-5.8,988.1,NA,-1,-1,NA,NA,81
"2018-04-28 06:00:00",40,9,-0.8,-6.2,984.1,NA,-1,-1,NA,NA,67
"2018-04-28 09:00:00",30,9,0.5,-4.5,981.2,NA,-1,-1,NA,NA,69
"2018-04-28 12:00:00",30,7,-1.4,-3,979.7,NA,71,72,NA,NA,89
"2018-04-28 15:00:00",360,3,-1.1,-2.6,978.3,NA,2,72,NA,NA,90
"2018-04-28 18:00:00",330,2,-1.5,-2.8,978.8,NA,70,72,6,5,91
"2018-04-28 21:00:00",90,3,-1.3,-2.7,979.9,NA,2,72,NA,NA,90
"2018-04-29 00:00:00",0,0,-1.4,-3.2,981.3,NA,2,72,NA,NA,88
"2018-04-29 03:00:00",0,0,-1.6,-3.7,982.5,NA,-1,-1,NA,NA,86
"2018-04-29 06:00:00",0,0,-1.6,-3.4,984,NA,-1,-1,NA,NA,88
"2018-04-29 09:00:00",0,0,-2.3,-3.8,985.2,NA,-1,-1,NA,NA,90
"2018-04-29 12:00:00",0,0,-1.9,-3.8,987.2,NA,-1,-1,NA,NA,87
"2018-04-29 15:00:00",0,0,-2,-4.5,989.6,NA,2,72,NA,NA,83
"2018-04-29 18:00:00",0,0,-2.3,-4.3,991.2,NA,22,72,6,5,86
"2018-04-29 21:00:00",10,9,-0.8,-4.5,991.9,NA,-1,-1,NA,NA,76
"2018-04-30 00:00:00",20,9,-1.3,-3.5,991.8,NA,71,72,NA,NA,85
"2018-04-30 03:00:00",30,11,-1,-4.3,991,NA,71,73,NA,NA,79
"2018-04-30 06:00:00",30,13,-0.4,-4.3,987.7,NA,71,72,NA,NA,75
"2018-04-30 09:00:00",30,12,-0.1,-3.1,986.6,NA,71,72,NA,NA,80
"2018-04-30 12:00:00",30,12,-0.3,-2.8,985.2,NA,71,72,NA,NA,83
"2018-04-30 15:00:00",30,13,0.7,-1.2,982.3,NA,73,72,NA,NA,87
"2018-04-30 18:00:00",40,11,0.8,-0.5,978.7,NA,38,73,6,7,91
"2018-04-30 21:00:00",10,9,0.8,-0.8,974.8,NA,38,32,NA,NA,89
"2018-05-01 00:00:00",40,11,1.1,0.5,970.8,NA,73,73,NA,NA,96
"2018-05-01 03:00:00",260,7,0.1,-0.9,970.1,NA,73,72,NA,NA,93
"2018-05-01 06:00:00",230,7,-0.8,-6.5,976.8,NA,22,72,NA,NA,66
"2018-05-01 09:00:00",260,10,-1.2,-4.4,980.2,NA,-1,-1,NA,NA,79
"2018-05-01 12:00:00",260,10,-0.7,-7.5,984,NA,-1,-1,NA,NA,60
"2018-05-01 15:00:00",0,0,-1.1,-7.2,987,NA,-1,-1,NA,NA,64
"2018-05-01 18:00:00",30,9,-1.6,-4.6,987.6,NA,-1,-1,3,17,80
"2018-05-01 21:00:00",30,11,-1,-3.7,985.5,NA,71,72,NA,NA,82
"2018-05-02 00:00:00",50,12,-0.8,-3.5,984,NA,71,73,NA,NA,82
"2018-05-02 03:00:00",50,12,0.9,-5.3,979.3,NA,22,73,NA,NA,64
"2018-05-02 06:00:00",50,12,1.4,-4.3,972.1,NA,73,73,NA,NA,66
"2018-05-02 09:00:00",50,17,0.8,-2.1,966.7,NA,73,72,NA,NA,81
"2018-05-02 12:00:00",20,11,1.1,-0.8,966,NA,73,72,NA,NA,87
"2018-05-02 15:00:00",10,7,-0.7,-2.6,969,NA,71,72,NA,NA,87
"2018-05-02 18:00:00",320,11,-0.4,-3.7,967.9,NA,70,72,6,18,79
"2018-05-02 21:00:00",290,14,-1.4,-4.9,971,NA,2,72,NA,NA,77
"2018-05-03 00:00:00",310,8,-1.4,-6.5,974.1,NA,27,72,NA,NA,69
"2018-05-03 03:00:00",330,2,-3.3,-6.6,973.8,NA,-1,-1,NA,NA,78
"2018-05-03 06:00:00",0,0,-2.6,-7.1,971.7,NA,71,71,NA,NA,72
"2018-05-03 09:00:00",140,4,-3.7,-6.3,971.9,NA,2,72,NA,NA,82
